target,n_missing,pct_missing,n_zero,pct_zero,n_nonzero,pct_nonzero,n_samples_present,mean,median,variance,metabolite_key,assay,name,inchikey,kegg,chebi,Confidence Score,Entropy Similarity,Spectra with Annotation (n),flag_present_lt_10_samples,flag_present_lt_20_samples,flag_zero_gt_95pct
C18_positive|IK:UYTPUPDQBNUYGX-UHFFFAOYSA-N,0,0.0,98,93.33333333333333,7,6.666666666666667,7,60701.55877580841,0.0,99819901666.1416,C18_positive|IK:UYTPUPDQBNUYGX-UHFFFAOYSA-N,C18_positive,Guanine,UYTPUPDQBNUYGX-UHFFFAOYSA-N,C00242,16235.0,,0.9522183,3.0,True,True,False
C18_positive|IK:VCONERRCKOKCHE-UHFFFAOYSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,12690.271099704496,0.0,5081534116.744298,C18_positive|IK:VCONERRCKOKCHE-UHFFFAOYSA-N,C18_positive,"1-(2,3-Dihydroxy-4-methoxyphenyl)ethanone",VCONERRCKOKCHE-UHFFFAOYSA-N,,,0.9996733283458998,0.71657205,1.0,True,True,True
C18_positive|IK:VDVJGIYXDVPQLP-UHFFFAOYSA-N,0,0.0,28,26.666666666666668,77,73.33333333333333,77,253891.3136379064,148231.9684052691,107436666269.87465,C18_positive|IK:VDVJGIYXDVPQLP-UHFFFAOYSA-N,C18_positive,Piperonylic Acid,VDVJGIYXDVPQLP-UHFFFAOYSA-N,,107644.0,0.9992680524144316,0.633658,6.0,False,False,False
C18_positive|IK:VHPDNWQKZMURPV-KPKJPENVSA-N,0,0.0,97,92.38095238095238,8,7.619047619047619,8,51036.3245639908,0.0,86079081562.42934,C18_positive|IK:VHPDNWQKZMURPV-KPKJPENVSA-N,C18_positive,"(8E)-14-hydroxy-5,9,12,13-tetramethyl-16-methylidene-4-oxatricyclo[10.3.1.03,5]hexadeca-1(15),8-dien-2-one",VHPDNWQKZMURPV-KPKJPENVSA-N,,,0.9347298389028952,0.43976766,4.0,True,True,False
C18_positive|IK:VIDNIVWPSMVGJV-UHFFFAOYSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,52324.9140739933,0.0,124359858292.98312,C18_positive|IK:VIDNIVWPSMVGJV-UHFFFAOYSA-N,C18_positive,"7-ethenyl-4b-hydroxy-1,1,7-trimethyl-9-oxo-3,4,5,6,10,10a-hexahydro-2H-phenanthrene-4a-carboxylic acid",VIDNIVWPSMVGJV-UHFFFAOYSA-N,,,0.9922353588532944,0.4817146,2.0,True,True,True
C18_positive|IK:VOCGSQHKPZSIKB-UHFFFAOYSA-N,0,0.0,91,86.66666666666667,14,13.333333333333334,14,92887.40451549269,0.0,194800143856.30637,C18_positive|IK:VOCGSQHKPZSIKB-UHFFFAOYSA-N,C18_positive,"2-(4-Hydroxyphenyl)-7-methoxy-6-(3-methylbut-2-enyl)-2,3-dihydrochromen-4-one",VOCGSQHKPZSIKB-UHFFFAOYSA-N,,,0.9174429345040565,0.42587632,1.0,False,True,False
C18_positive|IK:VOYCJQSSBDMXNQ-YZGKFDMESA-N,0,0.0,98,93.33333333333333,7,6.666666666666667,7,5035.58232276453,0.0,480515837.40827304,C18_positive|IK:VOYCJQSSBDMXNQ-YZGKFDMESA-N,C18_positive,"methyl 2-ethyl-4-[(3R,4R,5S)-5-hydroxy-4,5-dimethyl-2-oxooxolan-3-yl]-2-methyl-3-oxobutanoate",VOYCJQSSBDMXNQ-YZGKFDMESA-N,,,0.9841214002531388,0.3444823,1.0,True,True,False
C18_positive|IK:VPAOSFFTKWUGAD-TVKJYDDYSA-N,0,0.0,82,78.0952380952381,23,21.904761904761905,23,177825.04260398328,0.0,522702286368.2504,C18_positive|IK:VPAOSFFTKWUGAD-TVKJYDDYSA-N,C18_positive,Skimmin,VPAOSFFTKWUGAD-TVKJYDDYSA-N,,,0.9924861578534732,0.38193238,1.0,False,False,False
C18_positive|IK:VQTDPCRSXHFMOL-UHFFFAOYSA-N,0,0.0,66,62.857142857142854,39,37.142857142857146,39,956734.1760122376,0.0,4749628703971.842,C18_positive|IK:VQTDPCRSXHFMOL-UHFFFAOYSA-N,C18_positive,"1-(2,4-Dimethoxyphenyl)ethanone",VQTDPCRSXHFMOL-UHFFFAOYSA-N,,,0.9984807506445308,0.34565347,2.0,False,False,False
C18_positive|IK:VRHZMFGDDGFRLP-UHFFFAOYSA-N,0,0.0,73,69.52380952380952,32,30.476190476190474,32,39786.324673575495,0.0,17223331167.373047,C18_positive|IK:VRHZMFGDDGFRLP-UHFFFAOYSA-N,C18_positive,"5-[6-(3-Hydroxy-4-methoxyphenyl)-1,3,3a,4,6,6a-hexahydrofuro[3,4-c]furan-3-yl]-2-methoxyphenol",VRHZMFGDDGFRLP-UHFFFAOYSA-N,,,0.8614167315625656,0.7493412,1.0,False,False,False
C18_positive|IK:VSJGJMKGNMDJCI-ZASXJUAOSA-N,0,0.0,99,94.28571428571429,6,5.714285714285714,6,33168.5368603544,0.0,19932278237.46614,C18_positive|IK:VSJGJMKGNMDJCI-ZASXJUAOSA-N,C18_positive,Sweroside,VSJGJMKGNMDJCI-ZASXJUAOSA-N,,,0.7014057140116922,0.3569882,1.0,True,True,False
C18_positive|IK:VTCDZPUMZAZMSB-UHFFFAOYSA-N,0,0.0,96,91.42857142857143,9,8.571428571428571,9,14288.134670304742,0.0,3272036575.590342,C18_positive|IK:VTCDZPUMZAZMSB-UHFFFAOYSA-N,C18_positive,"3,4,5-Trimethoxyphenol",VTCDZPUMZAZMSB-UHFFFAOYSA-N,,,0.99300683288211,0.77720827,1.0,True,True,False
C18_positive|IK:VULLSLYDWNGNKZ-WSUAMRMCSA-N,0,0.0,98,93.33333333333333,7,6.666666666666667,7,69323.96189292736,0.0,156235583729.9688,C18_positive|IK:VULLSLYDWNGNKZ-WSUAMRMCSA-N,C18_positive,"NCGC00385328-01_C30H48O6_(1alpha,2alpha,3beta,5xi,9xi,18xi)-1,2,3,19-Tetrahydroxyurs-12-en-28-oic acid",VULLSLYDWNGNKZ-WSUAMRMCSA-N,,,0.9875147949442976,0.61001724,1.0,True,True,False
C18_positive|IK:VXOZCESVZIRHCJ-LNSUSAKYSA-N,0,0.0,53,50.476190476190474,52,49.523809523809526,52,227358.00172030684,0.0,286522483770.5497,C18_positive|IK:VXOZCESVZIRHCJ-LNSUSAKYSA-N,C18_positive,"(1S,2R,5R,6R,10R,13S,15S)-5-[(E,2R,5R)-5,6-dimethylhept-3-en-2-yl]-6,10-dimethyl-16,17-dioxapentacyclo[13.2.2.01,9.02,6.010,15]nonadec-18-en-13-ol",VXOZCESVZIRHCJ-LNSUSAKYSA-N,,,0.8735562843247999,0.6143447,2.0,False,False,False
C18_positive|IK:VYXBNIDRQOAAHX-RQADFKIXSA-N,0,0.0,10,9.523809523809524,95,90.47619047619048,95,3487290.849419588,3597000.6276952773,1739296684776.484,C18_positive|IK:VYXBNIDRQOAAHX-RQADFKIXSA-N,C18_positive,"methyl 3-[(1E,3E)-3,5-dimethylhepta-1,3-dienyl]-8-hydroxy-6a,8-dimethyl-6-oxo-9,9a-dihydrofuro[2,3-h]isochromene-9-carboxylate",VYXBNIDRQOAAHX-RQADFKIXSA-N,,,0.8304206057215207,0.32794768,2.0,False,False,False
C18_positive|IK:VZCCETWTMQHEPK-QNEBEIHSSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,11315.259608294744,0.0,2922825747.4445734,C18_positive|IK:VZCCETWTMQHEPK-QNEBEIHSSA-N,C18_positive,gamma-Linolenic acid,VZCCETWTMQHEPK-QNEBEIHSSA-N,C06426,28661.0,0.994450334475464,0.5698047,2.0,True,True,True
C18_positive|IK:VZJHQHUOVIDRCF-DGMCESFYSA-N,0,0.0,97,92.38095238095238,8,7.619047619047619,8,36696.47058554606,0.0,53298411775.36693,C18_positive|IK:VZJHQHUOVIDRCF-DGMCESFYSA-N,C18_positive,"[(1R,2S,7R,8S,9S)-3,3,7-trimethyl-8-tricyclo[5.4.0.02,9]undecanyl]methanol",VZJHQHUOVIDRCF-DGMCESFYSA-N,,,,0.81988686,2.0,True,True,False
C18_positive|IK:VZSGMNVXQXYFPI-UHFFFAOYSA-N,0,0.0,28,26.666666666666668,77,73.33333333333333,77,321052.99171281554,174989.46528746188,149024821891.5447,C18_positive|IK:VZSGMNVXQXYFPI-UHFFFAOYSA-N,C18_positive,"2-[(4-Hydroxy-3,5-dimethoxyphenyl)methoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",VZSGMNVXQXYFPI-UHFFFAOYSA-N,,,0.971940895511417,0.5488946,1.0,False,False,False
C18_positive|IK:WBYWAXJHAXSJNI-UHFFFAOYSA-N,0,0.0,79,75.23809523809524,26,24.761904761904763,26,63724.55375321089,0.0,24267358995.511738,C18_positive|IK:WBYWAXJHAXSJNI-UHFFFAOYSA-N,C18_positive,"2-Propenoic acid, 3-phenyl-",WBYWAXJHAXSJNI-UHFFFAOYSA-N,,,0.9915254493389022,0.7581802,2.0,False,False,False
C18_positive|IK:WCGUUGGRBIKTOS-UHFFFAOYSA-N,0,0.0,34,32.38095238095238,71,67.61904761904762,71,1067422.8801955918,492567.6762240678,7029847292857.0205,C18_positive|IK:WCGUUGGRBIKTOS-UHFFFAOYSA-N,C18_positive,"Urs-12-en-28-oic acid, 3-hydroxy-, (3beta)-",WCGUUGGRBIKTOS-UHFFFAOYSA-N,,,0.9966737239244556,0.93527985,3.0,False,False,False
C18_positive|IK:WDMUSPSWMAOXCK-UHFFFAOYSA-N,0,0.0,97,92.38095238095238,8,7.619047619047619,8,12581.251478950471,0.0,2687468442.063987,C18_positive|IK:WDMUSPSWMAOXCK-UHFFFAOYSA-N,C18_positive,"NCGC00380712-01_C19H18O6_1,3-Cyclobutanedicarboxylic acid, 2,4-bis(4-hydroxyphenyl)-, monomethyl ester",WDMUSPSWMAOXCK-UHFFFAOYSA-N,,,0.8008638028462509,0.42919636,2.0,True,True,False
C18_positive|IK:WECGLUPZRHILCT-HZJYTTRNSA-N,0,0.0,86,81.9047619047619,19,18.095238095238095,19,34670.16993751007,0.0,7295999122.177715,C18_positive|IK:WECGLUPZRHILCT-HZJYTTRNSA-N,C18_positive,Glyceryl Monolinoleate,WECGLUPZRHILCT-HZJYTTRNSA-N,,,0.9062106954572916,0.75297236,1.0,False,True,False
C18_positive|IK:WEKCEGQSIIQPAQ-IRBNZIFYSA-N,0,0.0,88,83.80952380952381,17,16.19047619047619,17,24719.438479716002,0.0,6114439754.890357,C18_positive|IK:WEKCEGQSIIQPAQ-IRBNZIFYSA-N,C18_positive,Acanthoside B,WEKCEGQSIIQPAQ-IRBNZIFYSA-N,,,0.9861567621745122,0.31114125,1.0,False,True,False
C18_positive|IK:WEMJCDDYUBVWRB-UHFFFAOYSA-N,0,0.0,65,61.904761904761905,40,38.095238095238095,40,385750.37844042305,0.0,981618840128.3167,C18_positive|IK:WEMJCDDYUBVWRB-UHFFFAOYSA-N,C18_positive,N-(4-methoxyphenyl)-3-phenylacrylamide,WEMJCDDYUBVWRB-UHFFFAOYSA-N,,,0.9983100338582752,0.31701416,2.0,False,False,False
C18_positive|IK:WGNDRSIKIXVFLD-HXYHFMIISA-N,0,0.0,33,31.428571428571427,72,68.57142857142857,72,58506.455341826906,55892.89059964102,10871402204.481548,C18_positive|IK:WGNDRSIKIXVFLD-HXYHFMIISA-N,C18_positive,Hydroheptelidic acid,WGNDRSIKIXVFLD-HXYHFMIISA-N,,,0.9961955951189528,0.36806422,1.0,False,False,False
C18_positive|IK:WKOLLVMJNQIZCI-UHFFFAOYSA-N,0,0.0,29,27.61904761904762,76,72.38095238095238,76,673383.6142027343,133736.14470786974,1341097168891.9702,C18_positive|IK:WKOLLVMJNQIZCI-UHFFFAOYSA-N,C18_positive,Vanillic Acid,WKOLLVMJNQIZCI-UHFFFAOYSA-N,C06672,30816.0,0.9981044989876208,0.65256053,1.0,False,False,False
C18_positive|IK:WLPPIQFQOIOZAI-UHFFFAOYSA-N,0,0.0,74,70.47619047619048,31,29.523809523809526,31,25509.38073120054,0.0,1981675370.2082205,C18_positive|IK:WLPPIQFQOIOZAI-UHFFFAOYSA-N,C18_positive,"1-(1,3-Benzodioxol-5-yl)-3-(2-methoxyphenyl)prop-2-en-1-one",WLPPIQFQOIOZAI-UHFFFAOYSA-N,,,0.9850023385306204,0.32924968,1.0,False,False,False
C18_positive|IK:WNLRTRBMVRJNCN-UHFFFAOYSA-N,0,0.0,88,83.80952380952381,17,16.19047619047619,17,23490.21564036223,0.0,19411789622.450638,C18_positive|IK:WNLRTRBMVRJNCN-UHFFFAOYSA-N,C18_positive,Adipic Acid,WNLRTRBMVRJNCN-UHFFFAOYSA-N,C06104,30832.0,0.997546070024726,0.51697665,1.0,False,True,False
C18_positive|IK:WNMAPNHXZFEFDI-UHFFFAOYSA-N,0,0.0,39,37.142857142857146,66,62.857142857142854,66,313901.8360780901,184851.70877643675,280532046669.7041,C18_positive|IK:WNMAPNHXZFEFDI-UHFFFAOYSA-N,C18_positive,3-(4-Hydroxy-3-methoxyphenyl)-1-(2-hydroxy-5-methylphenyl)prop-2-en-1-one,WNMAPNHXZFEFDI-UHFFFAOYSA-N,,,0.9937143056043496,0.3003966,1.0,False,False,False
C18_positive|IK:WQZGKKKJIJFFOK-DVKNGEFBSA-N,0,0.0,99,94.28571428571429,6,5.714285714285714,6,104444.00347616783,0.0,211082990350.34973,C18_positive|IK:WQZGKKKJIJFFOK-DVKNGEFBSA-N,C18_positive,alpha-D-Glucopyranose,WQZGKKKJIJFFOK-DVKNGEFBSA-N,,,0.8470859374150869,0.3534963,1.0,True,True,False
C18_positive|IK:WQZGKKKJIJFFOK-PHYPRBDBSA-N,0,0.0,59,56.19047619047619,46,43.80952380952381,46,4492170.743678688,0.0,55970118022887.8,C18_positive|IK:WQZGKKKJIJFFOK-PHYPRBDBSA-N,C18_positive,alpha-D-GALACTOSE,WQZGKKKJIJFFOK-PHYPRBDBSA-N,,,0.9941988079078166,0.50562894,1.0,False,False,False
C18_positive|IK:WQZGKKKJIJFFOK-QTVWNMPRSA-N,0,0.0,20,19.047619047619047,85,80.95238095238095,85,196233.57075719038,207450.33686335408,18041954790.32413,C18_positive|IK:WQZGKKKJIJFFOK-QTVWNMPRSA-N,C18_positive,D-Mannose,WQZGKKKJIJFFOK-QTVWNMPRSA-N,C00159,4208.0,0.9982443645758994,0.50752664,2.0,False,False,False
C18_positive|IK:WSWCOQWTEOXDQX-UHFFFAOYSA-N,0,0.0,94,89.52380952380952,11,10.476190476190476,11,92305.83816736145,0.0,93425776328.24046,C18_positive|IK:WSWCOQWTEOXDQX-UHFFFAOYSA-N,C18_positive,"Hexa-2,4-diensA currencyure",WSWCOQWTEOXDQX-UHFFFAOYSA-N,,,0.973459963943372,0.317133,1.0,False,True,False
C18_positive|IK:WTLBZVNBAKMVDP-UHFFFAOYSA-N,0,0.0,93,88.57142857142857,12,11.428571428571429,12,20485.174226277362,0.0,4806702648.604621,C18_positive|IK:WTLBZVNBAKMVDP-UHFFFAOYSA-N,C18_positive,Tris(2-butoxyethyl) phosphate,WTLBZVNBAKMVDP-UHFFFAOYSA-N,,,0.9870041678898966,0.80590576,1.0,False,True,False
C18_positive|IK:WTOYNNBCKUYIKC-UHFFFAOYSA-N,0,0.0,94,89.52380952380952,11,10.476190476190476,11,30564.756721741316,0.0,26610470778.05626,C18_positive|IK:WTOYNNBCKUYIKC-UHFFFAOYSA-N,C18_positive,Nookatone,WTOYNNBCKUYIKC-UHFFFAOYSA-N,,,0.9980867091903652,0.58868295,1.0,False,True,False
C18_positive|IK:WYEPBHZLDUPIOD-UHFFFAOYSA-N,0,0.0,87,82.85714285714286,18,17.142857142857142,18,53383.75574281111,0.0,18849493228.633163,C18_positive|IK:WYEPBHZLDUPIOD-UHFFFAOYSA-N,C18_positive,Succinylacetone,WYEPBHZLDUPIOD-UHFFFAOYSA-N,,87897.0,0.9975939641709988,0.45789713,3.0,False,True,False
C18_positive|IK:XDEIKTUBWBCMDT-UHFFFAOYSA-N,0,0.0,93,88.57142857142857,12,11.428571428571429,12,4114.378749916716,0.0,141632220.00755244,C18_positive|IK:XDEIKTUBWBCMDT-UHFFFAOYSA-N,C18_positive,"2(1H)-Quinolinone, 4-hydroxy-6-methoxy-3-(phenylmethyl)-",XDEIKTUBWBCMDT-UHFFFAOYSA-N,,,0.9955821194237464,0.39168715,1.0,False,True,False
C18_positive|IK:XEAQIWGXBXCYFX-UHFFFAOYSA-N,0,0.0,27,25.714285714285715,78,74.28571428571429,78,5320767.269517197,392565.54158483073,111850280961659.28,C18_positive|IK:XEAQIWGXBXCYFX-UHFFFAOYSA-N,C18_positive,"4-Methoxy-2-(2-phenylethenyl)-2,3-dihydropyran-6-one",XEAQIWGXBXCYFX-UHFFFAOYSA-N,,,0.9997608981491902,0.61589086,2.0,False,False,False
C18_positive|IK:XEVQXKKKAVVSMW-WRWORJQWSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,40213.968978476594,0.0,71477107870.86565,C18_positive|IK:XEVQXKKKAVVSMW-WRWORJQWSA-N,C18_positive,Loliolide,XEVQXKKKAVVSMW-WRWORJQWSA-N,,69774.0,0.9981800777588964,0.558367,1.0,True,True,True
C18_positive|IK:XFGCWXJSPYRAAG-UHFFFAOYSA-N,0,0.0,98,93.33333333333333,7,6.666666666666667,7,33408.44981163235,0.0,32073293638.301533,C18_positive|IK:XFGCWXJSPYRAAG-UHFFFAOYSA-N,C18_positive,"19,28-Epoxyoleanan-3-yl acetate",XFGCWXJSPYRAAG-UHFFFAOYSA-N,,,0.9934244136384668,0.54594254,1.0,True,True,False
C18_positive|IK:XFZJEEAOWLFHDH-NFJBMHMQSA-N,0,0.0,96,91.42857142857143,9,8.571428571428571,9,12127.671922222356,0.0,2722134890.819863,C18_positive|IK:XFZJEEAOWLFHDH-NFJBMHMQSA-N,C18_positive,"Procyanidin B2, (+)-",XFZJEEAOWLFHDH-NFJBMHMQSA-N,C17639,75632.0,0.98501022256328,0.7709201,1.0,True,True,False
C18_positive|IK:XGILAAMKEQUXLS-UHFFFAOYSA-N,0,0.0,71,67.61904761904762,34,32.38095238095238,34,287540.0116595185,0.0,1295345372323.372,C18_positive|IK:XGILAAMKEQUXLS-UHFFFAOYSA-N,C18_positive,Indole-3-lactic acid,XGILAAMKEQUXLS-UHFFFAOYSA-N,C02043,24813.0,0.9990004266182444,0.77387863,1.0,False,False,False
C18_positive|IK:XJMYUPJDAFKICJ-SEAQMCRASA-N,0,0.0,95,90.47619047619048,10,9.523809523809524,10,19667.057688601977,0.0,9394302255.135841,C18_positive|IK:XJMYUPJDAFKICJ-SEAQMCRASA-N,C18_positive,"2alpha,3beta,19alpha-Trihydroxyolean-12-en-28-oic acid",XJMYUPJDAFKICJ-SEAQMCRASA-N,,,0.996706540476321,0.60255563,1.0,False,True,False
C18_positive|IK:XNEFYCZVKIDDMS-UHFFFAOYSA-N,0,0.0,99,94.28571428571429,6,5.714285714285714,6,19002.103806550538,0.0,13909104104.869373,C18_positive|IK:XNEFYCZVKIDDMS-UHFFFAOYSA-N,C18_positive,Avobenzone,XNEFYCZVKIDDMS-UHFFFAOYSA-N,,,0.8648123814256672,0.68109125,1.0,True,True,False
C18_positive|IK:XPCTZQVDEJYUGT-UHFFFAOYSA-N,0,0.0,1,0.9523809523809523,104,99.04761904761905,104,1336139.1287871597,829590.9286222998,1457518995908.1238,C18_positive|IK:XPCTZQVDEJYUGT-UHFFFAOYSA-N,C18_positive,Maltol,XPCTZQVDEJYUGT-UHFFFAOYSA-N,C11918,69438.0,0.9937920620090956,0.6522392,3.0,False,False,False
C18_positive|IK:XUSYGBPHQBWGAD-PJSUUKDQSA-N,0,0.0,97,92.38095238095238,8,7.619047619047619,8,235971.68946205336,0.0,2158606331091.3005,C18_positive|IK:XUSYGBPHQBWGAD-PJSUUKDQSA-N,C18_positive,Carnosol,XUSYGBPHQBWGAD-PJSUUKDQSA-N,C09069,3429.0,0.963722354272048,0.5750216,1.0,True,True,False
C18_positive|IK:XVTXMBZTDMASHY-JCHUFIKGSA-N,0,0.0,80,76.19047619047619,25,23.80952380952381,25,38608.726317198285,0.0,15198122434.686758,C18_positive|IK:XVTXMBZTDMASHY-JCHUFIKGSA-N,C18_positive,"(3R,4R,5R)-3-[(11E)-hexadeca-11,15-dien-9-ynyl]-4-hydroxy-5-methyloxolan-2-one",XVTXMBZTDMASHY-JCHUFIKGSA-N,,,0.9903294838064538,0.48328173,1.0,False,False,False
C18_positive|IK:YBVIOLRRXMAGAE-UHFFFAOYSA-N,0,0.0,53,50.476190476190474,52,49.523809523809526,52,183034.6675975761,0.0,89696215177.16017,C18_positive|IK:YBVIOLRRXMAGAE-UHFFFAOYSA-N,C18_positive,"2,3,4,9,10-Pentamethoxy-6a,11a-dihydro-6H-[1]benzofuro[3,2-c][1]benzopyran-8-ol",YBVIOLRRXMAGAE-UHFFFAOYSA-N,,,0.9969676030177912,0.39273646,1.0,False,False,False
C18_positive|IK:YGSDEFSMJLZEOE-UHFFFAOYSA-N,0,0.0,68,64.76190476190476,37,35.23809523809524,37,160232.6789822057,0.0,156336332136.96796,C18_positive|IK:YGSDEFSMJLZEOE-UHFFFAOYSA-N,C18_positive,Salicylic Acid,YGSDEFSMJLZEOE-UHFFFAOYSA-N,C00805,16914.0,0.9936855825792524,0.6247804,1.0,False,False,False
C18_positive|IK:YHGNXQAFNHCBTK-OWOJBTEDSA-N,0,0.0,2,1.9047619047619047,103,98.0952380952381,103,1178327.8641288518,862254.0916996067,690537680895.5204,C18_positive|IK:YHGNXQAFNHCBTK-OWOJBTEDSA-N,C18_positive,3-Hexenedioic acid,YHGNXQAFNHCBTK-OWOJBTEDSA-N,,86952.0,0.9997762026408776,0.3628869,1.0,False,False,False
C18_positive|IK:YIKKMWSQVKJCOP-ABXCMAEBSA-N,0,0.0,97,92.38095238095238,8,7.619047619047619,8,12936.385835999463,0.0,2722388043.1743054,C18_positive|IK:YIKKMWSQVKJCOP-ABXCMAEBSA-N,C18_positive,7-Ketocholesterol,YIKKMWSQVKJCOP-ABXCMAEBSA-N,,64294.0,0.9829678798490408,0.41702852,1.0,True,True,False
C18_positive|IK:YIKVTTODIBALQN-UHFFFAOYSA-N,0,0.0,93,88.57142857142857,12,11.428571428571429,12,74245.93389669807,0.0,64339097346.458015,C18_positive|IK:YIKVTTODIBALQN-UHFFFAOYSA-N,C18_positive,"5-[(1-Methylindol-3-yl)methylidene]-1-(3-methylphenyl)-1,3-diazinane-2,4,6-trione",YIKVTTODIBALQN-UHFFFAOYSA-N,,,0.9904658521839232,0.34088293,1.0,False,True,False
C18_positive|IK:YQILNNCHDIUIAD-UHFFFAOYSA-N,0,0.0,62,59.04761904761905,43,40.95238095238095,43,222264.5246815157,0.0,234619922861.76825,C18_positive|IK:YQILNNCHDIUIAD-UHFFFAOYSA-N,C18_positive,8-Hydroxy-3-(2-hydroxypropyl)-6-methoxy-2h-1-benzopyran-2-one,YQILNNCHDIUIAD-UHFFFAOYSA-N,,,0.9994930395421188,0.32894716,2.0,False,False,False
C18_positive|IK:YRARGBWFOYODHQ-KHTUMDHASA-N,0,0.0,91,86.66666666666667,14,13.333333333333334,14,12510.673740184442,0.0,1716202220.1008573,C18_positive|IK:YRARGBWFOYODHQ-KHTUMDHASA-N,C18_positive,"methyl (4aR,6S,7R,7aS)-4a,7-dihydroxy-7-methyl-6-[(E)-3-phenylprop-2-enoyl]oxy-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1,5,6,7a-tetrahydrocyclopenta[c]pyran-4-carboxylate",YRARGBWFOYODHQ-KHTUMDHASA-N,,,0.9888488706743755,0.34416997,1.0,False,True,False
C18_positive|IK:YUDPTGPSBJVHCN-UHFFFAOYSA-N,0,0.0,95,90.47619047619048,10,9.523809523809524,10,29555.53152516998,0.0,13720270977.18696,C18_positive|IK:YUDPTGPSBJVHCN-UHFFFAOYSA-N,C18_positive,Methylumbelliferyl-alpha-D-mannopyranoside,YUDPTGPSBJVHCN-UHFFFAOYSA-N,,,0.995553215071764,0.4526227,1.0,False,True,False
C18_positive|IK:YVYMBNSKXOXSKW-HXUWFJFHSA-N,0,0.0,95,90.47619047619048,10,9.523809523809524,10,43866.01444298785,0.0,42493035089.616035,C18_positive|IK:YVYMBNSKXOXSKW-HXUWFJFHSA-N,C18_positive,1-Palmitoyl-sn-glycero-3-phosphoethanolamine,YVYMBNSKXOXSKW-HXUWFJFHSA-N,,,0.9871706387322696,0.71189076,1.0,False,True,False
C18_positive|IK:YWWVWXASSLXJHU-WAYWQWQTSA-N,0,0.0,19,18.095238095238095,86,81.9047619047619,86,974066.9696853755,645546.9540672172,1191107255794.9463,C18_positive|IK:YWWVWXASSLXJHU-WAYWQWQTSA-N,C18_positive,Myristoleic Acid,YWWVWXASSLXJHU-WAYWQWQTSA-N,C08322,27781.0,0.992879471092058,0.51512957,2.0,False,False,False
C18_positive|IK:ZBUMLAXYOMYUCL-UHFFFAOYSA-N,0,0.0,61,58.095238095238095,44,41.904761904761905,44,248994.7553294822,0.0,252252708360.37097,C18_positive|IK:ZBUMLAXYOMYUCL-UHFFFAOYSA-N,C18_positive,"3-Methoxy-4-[2-methoxy-4-(1,2,3-trihydroxypropyl)phenoxy]benzoic acid",ZBUMLAXYOMYUCL-UHFFFAOYSA-N,,,0.8372188591962981,0.33912808,1.0,False,False,False
C18_positive|IK:ZBVKFVTUHVIICH-UHFFFAOYSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,1984.983673143001,0.0,82434532.76101921,C18_positive|IK:ZBVKFVTUHVIICH-UHFFFAOYSA-N,C18_positive,"1,2,4-Heptadecanetriol, 1-acetate",ZBVKFVTUHVIICH-UHFFFAOYSA-N,,,0.926262933897092,0.4020879,1.0,True,True,True
C18_positive|IK:ZCBCTXMTRVPDRE-UHFFFAOYSA-N,0,0.0,97,92.38095238095238,8,7.619047619047619,8,15420.419011907989,0.0,3436605105.7920313,C18_positive|IK:ZCBCTXMTRVPDRE-UHFFFAOYSA-N,C18_positive,Methyl 2-[(4-methoxyphenyl)methylidene]-3-oxo-1-benzofuran-5-carboxylate,ZCBCTXMTRVPDRE-UHFFFAOYSA-N,,,0.7926096067711623,0.3221296,1.0,True,True,False
C18_positive|IK:ZEYHEAKUIGZSGI-UHFFFAOYSA-N,0,0.0,10,9.523809523809524,95,90.47619047619048,95,2109179.455892014,704112.8034756035,43154000557125.93,C18_positive|IK:ZEYHEAKUIGZSGI-UHFFFAOYSA-N,C18_positive,p-Anisic acid,ZEYHEAKUIGZSGI-UHFFFAOYSA-N,C02519,,0.9974839090518696,0.5197206,1.0,False,False,False
C18_positive|IK:ZFRKQXVRDFCRJG-UHFFFAOYSA-N,0,0.0,99,94.28571428571429,6,5.714285714285714,6,14846.172031835184,0.0,11037094647.310228,C18_positive|IK:ZFRKQXVRDFCRJG-UHFFFAOYSA-N,C18_positive,Skatole,ZFRKQXVRDFCRJG-UHFFFAOYSA-N,C08313,9171.0,,0.686683,2.0,True,True,False
C18_positive|IK:ZHUOOEGSSFNTNP-UHFFFAOYSA-N,0,0.0,96,91.42857142857143,9,8.571428571428571,9,32811.266026912446,0.0,16628386136.252415,C18_positive|IK:ZHUOOEGSSFNTNP-UHFFFAOYSA-N,C18_positive,"Methyl 3,12-dihydroxycholan-24-oate",ZHUOOEGSSFNTNP-UHFFFAOYSA-N,,,0.9928307755395146,0.37276402,1.0,True,True,False
