target,n_missing,pct_missing,n_zero,pct_zero,n_nonzero,pct_nonzero,n_samples_present,mean,median,variance,metabolite_key,assay,name,inchikey,kegg,chebi,Confidence Score,Entropy Similarity,Spectra with Annotation (n),flag_present_lt_10_samples,flag_present_lt_20_samples,flag_zero_gt_95pct
HILICZ_positive|IK:CZDNLUMNELLDDD-QZFWYPLZSA-N,0,0.0,15,14.285714285714286,90,85.71428571428571,90,192346212.19688,125639599.9845014,4.023749299336667e+16,HILICZ_positive|IK:CZDNLUMNELLDDD-QZFWYPLZSA-N,HILICZ_positive,Salicortin,CZDNLUMNELLDDD-QZFWYPLZSA-N,,,0.9350796472578567,0.35319835,1.0,False,False,False
HILICZ_positive|IK:CZMRCDWAGMRECN-UGDNZRGBSA-N,0,0.0,1,0.9523809523809523,104,99.04761904761905,104,40330858.52851461,16963038.179464936,2674906500764221.5,HILICZ_positive|IK:CZMRCDWAGMRECN-UGDNZRGBSA-N,HILICZ_positive,Sucrose,CZMRCDWAGMRECN-UGDNZRGBSA-N,C00089,17992.0,0.9989477942009368,0.37602532,1.0,False,False,False
HILICZ_positive|IK:FDGQSTZJBFJUBT-UHFFFAOYSA-N,0,0.0,47,44.76190476190476,58,55.23809523809524,58,1154986.648468544,106467.39050973824,8578166531735.318,HILICZ_positive|IK:FDGQSTZJBFJUBT-UHFFFAOYSA-N,HILICZ_positive,CID 790,FDGQSTZJBFJUBT-UHFFFAOYSA-N,C00262,17368.0,0.9949647906330124,0.5854159,2.0,False,False,False
HILICZ_positive|IK:FLROYCKIIJCTDY-BFMVXSJESA-N,0,0.0,65,61.904761904761905,40,38.095238095238095,40,330569.9391894288,0.0,234036674490.03516,HILICZ_positive|IK:FLROYCKIIJCTDY-BFMVXSJESA-N,HILICZ_positive,Nigracin,FLROYCKIIJCTDY-BFMVXSJESA-N,,,0.9972949785462784,0.38923314,2.0,False,False,False
HILICZ_positive|IK:FORFDCPQKJHEBF-VPUSDGANSA-N,0,0.0,73,69.52380952380952,32,30.476190476190474,32,935949.1902571656,0.0,3628110434029.5073,HILICZ_positive|IK:FORFDCPQKJHEBF-VPUSDGANSA-N,HILICZ_positive,1-Stearoyl-2-linoleoyl-sn-glycero-3-phosphatidylcholine,FORFDCPQKJHEBF-VPUSDGANSA-N,,84822.0,0.6175711516006053,0.55470294,2.0,False,False,False
HILICZ_positive|IK:FRGQUTFBRMOBND-UHFFFAOYSA-N,0,0.0,81,77.14285714285714,24,22.857142857142858,24,77098.23717815496,0.0,34748399603.835106,HILICZ_positive|IK:FRGQUTFBRMOBND-UHFFFAOYSA-N,HILICZ_positive,Methyl 2-[(4-hydroxy-3-methoxyphenyl)methylidene]-3-oxo-1-benzofuran-5-carboxylate,FRGQUTFBRMOBND-UHFFFAOYSA-N,,,0.9812619313727268,0.32612506,1.0,False,False,False
HILICZ_positive|IK:FTVWIRXFELQLPI-UHFFFAOYSA-N,0,0.0,84,80.0,21,20.0,21,330589.4735468037,0.0,1392221138055.1123,HILICZ_positive|IK:FTVWIRXFELQLPI-UHFFFAOYSA-N,HILICZ_positive,"5,7-Dihydroxy-2-(4-hydroxyphenyl)chroman-4-one",FTVWIRXFELQLPI-UHFFFAOYSA-N,,,0.7395187675293615,0.78839386,1.0,False,False,False
HILICZ_positive|IK:FVXDQWZBHIXIEJ-LNDKUQBDSA-N,0,0.0,82,78.0952380952381,23,21.904761904761905,23,2060968.4272887197,0.0,25638301159025.0,HILICZ_positive|IK:FVXDQWZBHIXIEJ-LNDKUQBDSA-N,HILICZ_positive,L-Dilinoleoyllecithin,FVXDQWZBHIXIEJ-LNDKUQBDSA-N,,42027.0,0.7374282575309303,0.69334453,1.0,False,False,False
HILICZ_positive|IK:GAMYVSCDDLXAQW-UHFFFAOYSA-N,0,0.0,70,66.66666666666667,35,33.333333333333336,35,336687.24149757944,0.0,521643174019.28186,HILICZ_positive|IK:GAMYVSCDDLXAQW-UHFFFAOYSA-N,HILICZ_positive,Chrysoeriol-7-O-beta-D-glucoside,GAMYVSCDDLXAQW-UHFFFAOYSA-N,,,0.9951157781967378,0.8296303,1.0,False,False,False
HILICZ_positive|IK:GFFGJBXGBJISGV-UHFFFAOYSA-N,0,0.0,81,77.14285714285714,24,22.857142857142858,24,12074670.770758236,0.0,1750300154525886.5,HILICZ_positive|IK:GFFGJBXGBJISGV-UHFFFAOYSA-N,HILICZ_positive,Adenine,GFFGJBXGBJISGV-UHFFFAOYSA-N,C00147,16708.0,,0.80238974,6.0,False,False,False
HILICZ_positive|IK:GOILPRCCOREWQE-UHFFFAOYSA-N,0,0.0,64,60.95238095238095,41,39.04761904761905,41,165466.1026306844,0.0,59670808010.14969,HILICZ_positive|IK:GOILPRCCOREWQE-UHFFFAOYSA-N,HILICZ_positive,6-Methoxypurine,GOILPRCCOREWQE-UHFFFAOYSA-N,,,0.9931684155580808,0.70453143,1.0,False,False,False
HILICZ_positive|IK:GSEJCLTVZPLZKY-UHFFFAOYSA-N,0,0.0,76,72.38095238095238,29,27.61904761904762,29,161865.9613420789,0.0,102884495087.22946,HILICZ_positive|IK:GSEJCLTVZPLZKY-UHFFFAOYSA-N,HILICZ_positive,Triethanolamine,GSEJCLTVZPLZKY-UHFFFAOYSA-N,C06771,28621.0,0.9994629375418363,0.6004695,2.0,False,False,False
HILICZ_positive|IK:HDTRYLNUVZCQOY-LIZSDCNHSA-N,0,0.0,31,29.523809523809526,74,70.47619047619048,74,1072029.402043797,494774.95676951855,4035737156379.462,HILICZ_positive|IK:HDTRYLNUVZCQOY-LIZSDCNHSA-N,HILICZ_positive,Trehalose,HDTRYLNUVZCQOY-LIZSDCNHSA-N,C01083,16551.0,0.9625636826303284,0.36395466,1.0,False,False,False
HILICZ_positive|IK:HUMNYLRZRPPJDN-UHFFFAOYSA-N,0,0.0,27,25.714285714285715,78,74.28571428571429,78,28288899.15799185,14322065.449327394,1269354936536338.5,HILICZ_positive|IK:HUMNYLRZRPPJDN-UHFFFAOYSA-N,HILICZ_positive,Benzaldehyde,HUMNYLRZRPPJDN-UHFFFAOYSA-N,C00193,17169.0,,0.41710627,5.0,False,False,False
HILICZ_positive|IK:JHAXQRDTTACRKJ-FQDDALBOSA-N,0,0.0,55,52.38095238095238,50,47.61904761904762,50,1733863.7126546723,0.0,10926953461661.613,HILICZ_positive|IK:JHAXQRDTTACRKJ-FQDDALBOSA-N,HILICZ_positive,"NCGC00381006-01_C20H26O10_2-(beta-D-Glucopyranosyloxy)benzyl 1,6-dihydroxy-2-cyclohexene-1-carboxylate",JHAXQRDTTACRKJ-FQDDALBOSA-N,,,0.992488032493206,0.66735566,1.0,False,False,False
HILICZ_positive|IK:JLIDBLDQVAYHNE-UHFFFAOYSA-N,0,0.0,77,73.33333333333333,28,26.666666666666668,28,222781.78025670064,0.0,349917841135.66626,HILICZ_positive|IK:JLIDBLDQVAYHNE-UHFFFAOYSA-N,HILICZ_positive,"5-(1-Hydroxy-2,6,6-trimethyl-4-oxocyclohex-2-en-1-yl)-3-methylpenta-2,4-dienoic acid",JLIDBLDQVAYHNE-UHFFFAOYSA-N,,,0.996837210356584,0.55029017,1.0,False,False,False
HILICZ_positive|IK:KDJVHSVOXOZBDR-UHFFFAOYSA-N,0,0.0,52,49.523809523809526,53,50.476190476190474,53,2439477.393708242,888780.0117289491,9489315079033.34,HILICZ_positive|IK:KDJVHSVOXOZBDR-UHFFFAOYSA-N,HILICZ_positive,Oroselol,KDJVHSVOXOZBDR-UHFFFAOYSA-N,,,0.9929680010830162,0.37774554,3.0,False,False,False
HILICZ_positive|IK:KQBFNIVRWYGXRN-QJMXJWGSSA-N,0,0.0,73,69.52380952380952,32,30.476190476190474,32,716399.5079139061,0.0,2872544334320.0776,HILICZ_positive|IK:KQBFNIVRWYGXRN-QJMXJWGSSA-N,HILICZ_positive,"2-(3,4-dihydroxyphenyl)ethyl (1S,4aR,7aR)-4a-hydroxy-7-methyl-5-oxo-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1,6,7,7a-tetrahydrocyclopenta[c]pyran-4-carboxylate",KQBFNIVRWYGXRN-QJMXJWGSSA-N,,,0.9822383259699948,0.30714893,1.0,False,False,False
HILICZ_positive|IK:KSEBMYQBYZTDHS-UHFFFAOYSA-N,0,0.0,80,76.19047619047619,25,23.80952380952381,25,166417.87277713488,0.0,165800097464.68027,HILICZ_positive|IK:KSEBMYQBYZTDHS-UHFFFAOYSA-N,HILICZ_positive,(E)-3-(4-hydroxy-3-methoxyphenyl)acrylic acid,KSEBMYQBYZTDHS-UHFFFAOYSA-N,,,0.9938908597752718,0.7846378,1.0,False,False,False
HILICZ_positive|IK:KWIUHFFTVRNATP-UHFFFAOYSA-N,0,0.0,74,70.47619047619048,31,29.523809523809526,31,45519095.74130617,0.0,1.3687308168466428e+16,HILICZ_positive|IK:KWIUHFFTVRNATP-UHFFFAOYSA-N,HILICZ_positive,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,,17750.0,0.9425051493725736,0.33762,1.0,False,False,False
HILICZ_positive|IK:LGRFSURHDFAFJT-UHFFFAOYSA-N,0,0.0,34,32.38095238095238,71,67.61904761904762,71,1428701.677504959,1100460.876583334,2284348736452.059,HILICZ_positive|IK:LGRFSURHDFAFJT-UHFFFAOYSA-N,HILICZ_positive,Phthalic anhydride,LGRFSURHDFAFJT-UHFFFAOYSA-N,,,0.9983451881920448,0.30237803,1.0,False,False,False
HILICZ_positive|IK:LJVMNMMAZVWXPY-UHFFFAOYSA-N,0,0.0,57,54.285714285714285,48,45.714285714285715,48,606224.1566865819,0.0,1132546799160.9219,HILICZ_positive|IK:LJVMNMMAZVWXPY-UHFFFAOYSA-N,HILICZ_positive,"3-Hydroxy-6,2',4'-trimethoxyflavone",LJVMNMMAZVWXPY-UHFFFAOYSA-N,,,0.9916533155237168,0.37591866,1.0,False,False,False
HILICZ_positive|IK:LOIYMIARKYCTBW-OWOJBTEDSA-N,0,0.0,28,26.666666666666668,77,73.33333333333333,77,2363235.6501467796,276887.0654787009,70153689793340.97,HILICZ_positive|IK:LOIYMIARKYCTBW-OWOJBTEDSA-N,HILICZ_positive,Urocanic Acid,LOIYMIARKYCTBW-OWOJBTEDSA-N,C00785,30817.0,0.9986364878149226,0.6124997,1.0,False,False,False
HILICZ_positive|IK:LOIYMIARKYCTBW-UHFFFAOYSA-N,0,0.0,85,80.95238095238095,20,19.047619047619047,20,128311.09292652678,0.0,141126471335.3665,HILICZ_positive|IK:LOIYMIARKYCTBW-UHFFFAOYSA-N,HILICZ_positive,(E)-3-(1H-Imidazol-5-yl)-2-propenoic acid,LOIYMIARKYCTBW-UHFFFAOYSA-N,,,0.9971523848330204,0.54229236,1.0,False,False,False
HILICZ_positive|IK:LZFOPEXOUVTGJS-UHFFFAOYSA-N,0,0.0,46,43.80952380952381,59,56.19047619047619,59,830687.8175459985,260815.7518676488,1948868308707.745,HILICZ_positive|IK:LZFOPEXOUVTGJS-UHFFFAOYSA-N,HILICZ_positive,"4-Hydroxy-3,5-dimethoxy-cinnamyl alcohol",LZFOPEXOUVTGJS-UHFFFAOYSA-N,C02325,28813.0,0.9942409411944906,0.68647504,1.0,False,False,False
HILICZ_positive|IK:MBNGWHIJMBWFHU-UHFFFAOYSA-N,0,0.0,54,51.42857142857143,51,48.57142857142857,51,648271.3658165863,0.0,1971146602144.2517,HILICZ_positive|IK:MBNGWHIJMBWFHU-UHFFFAOYSA-N,HILICZ_positive,Diosmetin,MBNGWHIJMBWFHU-UHFFFAOYSA-N,C10038,4630.0,0.988831357003531,0.73326814,2.0,False,False,False
HILICZ_positive|IK:MMOXZBCLCQITDF-UHFFFAOYSA-N,0,0.0,76,72.38095238095238,29,27.61904761904762,29,904370.0742632314,0.0,9507021001876.086,HILICZ_positive|IK:MMOXZBCLCQITDF-UHFFFAOYSA-N,HILICZ_positive,Diethyltoluamide,MMOXZBCLCQITDF-UHFFFAOYSA-N,C10935,7071.0,0.9946741868423546,0.6849547,1.0,False,False,False
HILICZ_positive|IK:MUPFEKGTMRGPLJ-ZQSKZDJDSA-N,0,0.0,29,27.61904761904762,76,72.38095238095238,76,1453770.9429578003,590521.4379660785,8488010035701.787,HILICZ_positive|IK:MUPFEKGTMRGPLJ-ZQSKZDJDSA-N,HILICZ_positive,Raffinose,MUPFEKGTMRGPLJ-ZQSKZDJDSA-N,C00492,16634.0,0.985240453045778,0.56270266,1.0,False,False,False
HILICZ_positive|IK:MWAYRGBWOVHDDZ-UHFFFAOYSA-N,0,0.0,22,20.952380952380953,83,79.04761904761905,83,4069408.457337494,1951416.197030388,24087870093793.242,HILICZ_positive|IK:MWAYRGBWOVHDDZ-UHFFFAOYSA-N,HILICZ_positive,Ethyl vanillate,MWAYRGBWOVHDDZ-UHFFFAOYSA-N,,,0.994980214247261,0.37729278,2.0,False,False,False
HILICZ_positive|IK:NGFMICBWJRZIBI-UHFFFAOYSA-N,0,0.0,67,63.80952380952381,38,36.19047619047619,38,365786.58813401056,0.0,480450257883.81305,HILICZ_positive|IK:NGFMICBWJRZIBI-UHFFFAOYSA-N,HILICZ_positive,"beta-D-Glucopyranoside, 2-(hydroxymethyl)phenyl",NGFMICBWJRZIBI-UHFFFAOYSA-N,,,0.9897144396322892,0.42388585,1.0,False,False,False
HILICZ_positive|IK:NJMQSVWMCODQIP-FQXXIRCGSA-N,0,0.0,41,39.04761904761905,64,60.95238095238095,64,2665959.483838541,462641.2936444096,28143268222543.734,HILICZ_positive|IK:NJMQSVWMCODQIP-FQXXIRCGSA-N,HILICZ_positive,Icariside F2,NJMQSVWMCODQIP-FQXXIRCGSA-N,,,0.9601829588444256,0.3117121,1.0,False,False,False
HILICZ_positive|IK:ODKSFYDXXFIFQN-BYPYZUCNSA-N,0,0.0,30,28.571428571428573,75,71.42857142857143,75,2260462.94670882,2449704.9037887603,10954061950791.195,HILICZ_positive|IK:ODKSFYDXXFIFQN-BYPYZUCNSA-N,HILICZ_positive,Arginine,ODKSFYDXXFIFQN-BYPYZUCNSA-N,C00062,16467.0,0.9576903298243948,0.43311903,7.0,False,False,False
HILICZ_positive|IK:OIRDTQYFTABQOQ-KQYNXXCUSA-N,0,0.0,12,11.428571428571429,93,88.57142857142857,93,44829926.227042325,26382109.60539681,3068358353061167.0,HILICZ_positive|IK:OIRDTQYFTABQOQ-KQYNXXCUSA-N,HILICZ_positive,Adenosine,OIRDTQYFTABQOQ-KQYNXXCUSA-N,C00212,16335.0,,0.714001,4.0,False,False,False
HILICZ_positive|IK:OLXZPDWKRNYJJZ-UHFFFAOYSA-N,0,0.0,52,49.523809523809526,53,50.476190476190474,53,9467923.357559498,610587.8085625842,161163513552701.9,HILICZ_positive|IK:OLXZPDWKRNYJJZ-UHFFFAOYSA-N,HILICZ_positive,Adenine deoxyribonucleoside,OLXZPDWKRNYJJZ-UHFFFAOYSA-N,,,,0.74826425,3.0,False,False,False
HILICZ_positive|IK:OPTASPLRGRRNAP-UHFFFAOYSA-N,0,0.0,31,29.523809523809526,74,70.47619047619048,74,4474653.32145383,1020288.0047065729,136709587345205.0,HILICZ_positive|IK:OPTASPLRGRRNAP-UHFFFAOYSA-N,HILICZ_positive,Cytosine,OPTASPLRGRRNAP-UHFFFAOYSA-N,C00380,16040.0,0.9967729095816265,0.4272394,2.0,False,False,False
HILICZ_positive|IK:OTBHHUPVCYLGQO-UHFFFAOYSA-N,0,0.0,1,0.9523809523809523,104,99.04761904761905,104,6039520.28014457,4576245.998354726,15119172161696.148,HILICZ_positive|IK:OTBHHUPVCYLGQO-UHFFFAOYSA-N,HILICZ_positive,Norspermidine,OTBHHUPVCYLGQO-UHFFFAOYSA-N,C03375,16841.0,,0.84467196,3.0,False,False,False
HILICZ_positive|IK:OYTCZOJKXCTBHG-UHFFFAOYSA-N,0,0.0,66,62.857142857142854,39,37.142857142857146,39,345574.2796552905,0.0,385573147828.81085,HILICZ_positive|IK:OYTCZOJKXCTBHG-UHFFFAOYSA-N,HILICZ_positive,Terbutylazine-2-hydroxy,OYTCZOJKXCTBHG-UHFFFAOYSA-N,,,,0.61821765,2.0,False,False,False
HILICZ_positive|IK:OZFDJYNLTZUREV-UHFFFAOYSA-N,0,0.0,41,39.04761904761905,64,60.95238095238095,64,866494.6935401479,936406.4730928168,605421006855.0093,HILICZ_positive|IK:OZFDJYNLTZUREV-UHFFFAOYSA-N,HILICZ_positive,"(3,5-Dimethoxyphenyl)[4-(phenylcarbonyl)piperazin-1-yl]methanone",OZFDJYNLTZUREV-UHFFFAOYSA-N,,,,0.4352556,1.0,False,False,False
HILICZ_positive|IK:PUQSUZTXKPLAPR-UJPOAAIJSA-N,0,0.0,50,47.61904761904762,55,52.38095238095238,55,1442254.418963418,210037.3490628479,6877230734179.579,HILICZ_positive|IK:PUQSUZTXKPLAPR-UJPOAAIJSA-N,HILICZ_positive,Gastrodin,PUQSUZTXKPLAPR-UJPOAAIJSA-N,,,0.9963746651635408,0.33927673,1.0,False,False,False
HILICZ_positive|IK:QJVXKWHHAMZTBY-GCPOEHJPSA-N,0,0.0,78,74.28571428571429,27,25.714285714285715,27,229039.80435172975,0.0,292674409947.0608,HILICZ_positive|IK:QJVXKWHHAMZTBY-GCPOEHJPSA-N,HILICZ_positive,Eleutheroside B,QJVXKWHHAMZTBY-GCPOEHJPSA-N,C01533,9380.0,0.9879568910212676,0.69484395,1.0,False,False,False
HILICZ_positive|IK:RCFGIEPQSDGMJJ-UHFFFAOYSA-N,0,0.0,9,8.571428571428571,96,91.42857142857143,96,3257903.0245311307,3193406.3016772866,2667815107562.464,HILICZ_positive|IK:RCFGIEPQSDGMJJ-UHFFFAOYSA-N,HILICZ_positive,CID 13989914,RCFGIEPQSDGMJJ-UHFFFAOYSA-N,,,0.9650947024722966,0.64410466,3.0,False,False,False
HILICZ_positive|IK:RGHHSNMVTDWUBI-UHFFFAOYSA-N,0,0.0,9,8.571428571428571,96,91.42857142857143,96,23298503.32322792,15755982.808865458,527493243970161.06,HILICZ_positive|IK:RGHHSNMVTDWUBI-UHFFFAOYSA-N,HILICZ_positive,4-Hydroxybenzaldehyde,RGHHSNMVTDWUBI-UHFFFAOYSA-N,C00633,17597.0,0.9987847964670676,0.54444885,3.0,False,False,False
HILICZ_positive|IK:RGHMISIYKIHAJW-UHFFFAOYSA-N,0,0.0,1,0.9523809523809523,104,99.04761904761905,104,2680423.3077383502,2542744.091818944,3077539482089.573,HILICZ_positive|IK:RGHMISIYKIHAJW-UHFFFAOYSA-N,HILICZ_positive,"3,4-Dihydroxymandelic acid",RGHMISIYKIHAJW-UHFFFAOYSA-N,C05580,27637.0,0.9995449022867984,0.50437206,1.0,False,False,False
HILICZ_positive|IK:SIKJAQJRHWYJAI-UHFFFAOYSA-N,0,0.0,51,48.57142857142857,54,51.42857142857143,54,1672337.7565538923,270802.8238608912,6298320509572.798,HILICZ_positive|IK:SIKJAQJRHWYJAI-UHFFFAOYSA-N,HILICZ_positive,Indole,SIKJAQJRHWYJAI-UHFFFAOYSA-N,C00463,16881.0,,0.37516227,5.0,False,False,False
HILICZ_positive|IK:SIOXPEMLGUPBBT-UHFFFAOYSA-N,0,0.0,83,79.04761904761905,22,20.952380952380953,22,620192.0576892131,0.0,3759778577064.524,HILICZ_positive|IK:SIOXPEMLGUPBBT-UHFFFAOYSA-N,HILICZ_positive,Picolinic acid,SIOXPEMLGUPBBT-UHFFFAOYSA-N,C10164,28747.0,0.9984320649996858,0.59375876,1.0,False,False,False
HILICZ_positive|IK:UAUDZVJPLUQNMU-KTKRTIGZSA-N,0,0.0,42,40.0,63,60.0,63,2026195.6947865037,894921.3441148363,12582002626815.16,HILICZ_positive|IK:UAUDZVJPLUQNMU-KTKRTIGZSA-N,HILICZ_positive,Erucamide,UAUDZVJPLUQNMU-KTKRTIGZSA-N,,142245.0,0.9935132828313034,0.6138124,1.0,False,False,False
HILICZ_positive|IK:UHDGCWIWMRVCDJ-XVFCMESISA-N,0,0.0,85,80.95238095238095,20,19.047619047619047,20,587871.5283819166,0.0,12895288930567.941,HILICZ_positive|IK:UHDGCWIWMRVCDJ-XVFCMESISA-N,HILICZ_positive,Cytidine,UHDGCWIWMRVCDJ-XVFCMESISA-N,C00475,17562.0,0.9902705829603914,0.48995426,1.0,False,False,False
HILICZ_positive|IK:ULSIYEODSMZIPX-UHFFFAOYSA-N,0,0.0,12,11.428571428571429,93,88.57142857142857,93,836473.9100700569,252913.6873832941,7043158021104.428,HILICZ_positive|IK:ULSIYEODSMZIPX-UHFFFAOYSA-N,HILICZ_positive,Phenylethanolamine,ULSIYEODSMZIPX-UHFFFAOYSA-N,C02735,16343.0,,0.80106413,1.0,False,False,False
HILICZ_positive|IK:UQZIYBXSHAGNOE-XNSRJBNMSA-N,0,0.0,78,74.28571428571429,27,25.714285714285715,27,275981.110447889,0.0,587583667607.052,HILICZ_positive|IK:UQZIYBXSHAGNOE-XNSRJBNMSA-N,HILICZ_positive,Stachyose,UQZIYBXSHAGNOE-XNSRJBNMSA-N,C01613,17164.0,0.8299894328154958,0.37102076,1.0,False,False,False
HILICZ_positive|IK:UWHCKJMYHZGTIT-UHFFFAOYSA-N,0,0.0,14,13.333333333333334,91,86.66666666666667,91,6092783.1350399,6349720.842517376,11149339165282.229,HILICZ_positive|IK:UWHCKJMYHZGTIT-UHFFFAOYSA-N,HILICZ_positive,Tetraethylene Glycol,UWHCKJMYHZGTIT-UHFFFAOYSA-N,,44920.0,0.8919523743983758,0.36894265,3.0,False,False,False
HILICZ_positive|IK:UYTPUPDQBNUYGX-UHFFFAOYSA-N,0,0.0,19,18.095238095238095,86,81.9047619047619,86,3152022.9546937896,2024310.5073499973,29845721625092.066,HILICZ_positive|IK:UYTPUPDQBNUYGX-UHFFFAOYSA-N,HILICZ_positive,Guanine,UYTPUPDQBNUYGX-UHFFFAOYSA-N,C00242,16235.0,,0.8878814,4.0,False,False,False
HILICZ_positive|IK:WKGYQHYYELHOBX-UHFFFAOYSA-N,0,0.0,80,76.19047619047619,25,23.80952380952381,25,343927.6089904967,0.0,776558962785.4948,HILICZ_positive|IK:WKGYQHYYELHOBX-UHFFFAOYSA-N,HILICZ_positive,"1-(2-Hydroxy-4,6-dimethoxyphenyl)-2-methoxyethanone",WKGYQHYYELHOBX-UHFFFAOYSA-N,,,0.9884073693113588,0.47660753,1.0,False,False,False
HILICZ_positive|IK:WKOLLVMJNQIZCI-UHFFFAOYSA-N,0,0.0,48,45.714285714285715,57,54.285714285714285,57,663958.8342423966,151819.47461447516,3086434485062.7373,HILICZ_positive|IK:WKOLLVMJNQIZCI-UHFFFAOYSA-N,HILICZ_positive,Vanillic Acid,WKOLLVMJNQIZCI-UHFFFAOYSA-N,C06672,30816.0,0.996893457676196,0.5223854,2.0,False,False,False
HILICZ_positive|IK:XEAQIWGXBXCYFX-UHFFFAOYSA-N,0,0.0,36,34.285714285714285,69,65.71428571428571,69,3315093.211333467,325272.33139400743,54088813140119.234,HILICZ_positive|IK:XEAQIWGXBXCYFX-UHFFFAOYSA-N,HILICZ_positive,"4-Methoxy-2-(2-phenylethenyl)-2,3-dihydropyran-6-one",XEAQIWGXBXCYFX-UHFFFAOYSA-N,,,0.957762653980453,0.5143477,1.0,False,False,False
HILICZ_positive|IK:XPCTZQVDEJYUGT-UHFFFAOYSA-N,0,0.0,65,61.904761904761905,40,38.095238095238095,40,450970.0181950376,0.0,906020354695.3007,HILICZ_positive|IK:XPCTZQVDEJYUGT-UHFFFAOYSA-N,HILICZ_positive,Maltol,XPCTZQVDEJYUGT-UHFFFAOYSA-N,C11918,69438.0,0.9990147560500868,0.42864376,1.0,False,False,False
HILICZ_positive|IK:YKBGVTZYEHREMT-UHFFFAOYSA-N,0,0.0,76,72.38095238095238,29,27.61904761904762,29,314087.59912868286,0.0,389998720456.8774,HILICZ_positive|IK:YKBGVTZYEHREMT-UHFFFAOYSA-N,HILICZ_positive,Desoxyguanosine,YKBGVTZYEHREMT-UHFFFAOYSA-N,,,,0.66521424,2.0,False,False,False
HILICZ_positive|IK:YNBADRVTZLEFNH-UHFFFAOYSA-N,0,0.0,71,67.61904761904762,34,32.38095238095238,34,4708074.583036927,0.0,564038756153384.2,HILICZ_positive|IK:YNBADRVTZLEFNH-UHFFFAOYSA-N,HILICZ_positive,Methyl Nicotinate,YNBADRVTZLEFNH-UHFFFAOYSA-N,,,0.9911700227897386,0.5773048,1.0,False,False,False
HILICZ_positive|IK:ZBUMLAXYOMYUCL-UHFFFAOYSA-N,0,0.0,56,53.333333333333336,49,46.666666666666664,49,642901.544209429,0.0,1242063288636.333,HILICZ_positive|IK:ZBUMLAXYOMYUCL-UHFFFAOYSA-N,HILICZ_positive,"3-Methoxy-4-[2-methoxy-4-(1,2,3-trihydroxypropyl)phenoxy]benzoic acid",ZBUMLAXYOMYUCL-UHFFFAOYSA-N,,,0.997326637396304,0.36027974,2.0,False,False,False
HILICZ_positive|IK:ZTNYRNGTBAGYIZ-QXMHVHEDSA-N,0,0.0,80,76.19047619047619,25,23.80952380952381,25,616658.5444793664,0.0,4598137599367.059,HILICZ_positive|IK:ZTNYRNGTBAGYIZ-QXMHVHEDSA-N,HILICZ_positive,Furoguaiaoxidin,ZTNYRNGTBAGYIZ-QXMHVHEDSA-N,,,0.9900508188654654,0.32961702,1.0,False,False,False
